"Empire","City","Pop","Tax","Prosperity_Regional","Prosperity_National","Road_Level","Terrain","Literacy","War_Population","Trade","Capital","Special_Mod","Healthcare_Spending","Pop_Tax","Pop_Growth_Mod","Colonial_Boost","Resource_Income","Resource_Boost","Tax_Base_Industry","Special_Economic_Notes","Net_Prosperity","Net_Income","Resources_Notes"
"Lux Imperium","Andstead",6010,"0.10","0.25","0.15","0.10","0.10","0.01","","0.05","","","0.00","-0.15","0.30","","","0.00","200.00","low medieval industry, trade 2, all kuo-toa pop",0.41000000000000003,169482.00000000003,""
"Lux Imperium","Brutset",10016,"0.10","0.25","0.15","0.10","0.10","0.01","","0.05","","","0.00","-0.15","0.30","","","0.00","200.00","low medieval industry, trade 2, all kuo-toa pop",0.41000000000000003,282451.2,""
"Lux Imperium","Astrinas",483,"0.10","0.10","0.15","0.10","0.15","0.01","","0.00","","","0.00","0.05","-0.10","","","0.00","200.00","low medieval industry, trade 1, all drow pop",0.41,13620.599999999999,""
"Lux Imperium","Kefwood",4698,"0.10","0.10","0.15","0.10","0.15","0.01","","0.00","","","0.00","-0.05","0.15","","","0.00","200.00","low medieval industry, trade 1, all yuan-ti pop",0.31,123087.6,""
"Lux Imperium","Mido",6994,"0.10","0.25","0.15","0.10","0.10","0.01","","0.00","","","0.00","-0.15","0.30","","","0.00","200.00","low medieval industry, trade 1, all kuo-toa pop",0.36,190236.8,""
"Macedon","Pella",25707,"0.05","0.05","0.05","0.10","0.15","0.01","","0.05","0.10","","0.00","","","","","0.00","300.00","nat capital, medium medieval industry, trade 2",0.36,524422.7999999999,""
"Macedon","Amphipolis",2577292991,"0.05","0.05","0.05","0.10","0.05","0.01","","0.05","","","0.00","","","","500000.00","0.05","200.00","low medieval industry, trade 2",0.26,32473891686.6,"large iron"
"Macedon","Methoni",4378145227,"0.05","0.05","0.05","0.10","0.00","0.01","","0.05","","","0.00","","","","850000.00","0.09","200.00","low medieval industry, trade 2",0.26,55164629860.2,"moderate copper, low gems"
"Macedon","Dion",1591,"0.05","0.05","0.05","0.10","0.05","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.21000000000000002,19251.1,""
"Magic Cities","Magnostadt",133227933245,"0.30","0.25","0.05","0.20","0.00","0.08","","0.10","0.10","0.38","0.20","","","","2000000.00","0.20","650.00","Nat Capital, high modern industry, trade 3, magical machinery, Gov seat, Numerous powerful mages",1.1600000000000001,56115605482794,"large iron (1900), copper (1900), moderate gems (1900)"
"Magic Cities","Rakusho",44874,"0.30","0.25","0.05","0.20","0.15","0.08","","0.00","","0.08","0.20","","","","","0.00","600.00","medium modern industry, trade 1, magical machinery",0.6599999999999999,13408351.2,""
"Magic Cities","Macau",1852,"0.30","0.25","0.05","0.20","0.05","0.08","","0.05","","0.08","0.20","","","","","0.00","500.00","low modern industry, trade 2, magical machinery",0.71,475038,""
"Magic Cities","Gruva",356536233,"0.30","0.25","0.05","0.20","0.00","0.08","","0.00","","0.08","0.20","","","","350000.00","0.04","500.00","low modern industry, trade 1, magical machinery",0.6599999999999999,88777522017,"moderate coal (1920), low iron (1920)"
"Magic Cities","Rimuru",3594802504,"0.30","0.25","0.05","0.20","0.15","0.08","","0.05","0.05","0.23","0.20","","","","50000.00","0.01","650.00","high modern industry, trade 2, magical machinery, Gov seat, Numerous powerful mages",0.91,1338884192614.8,"low aluminum (1900)"
"Magic Cities","Tempest",21605,"0.30","0.25","0.05","0.20","0.05","0.08","","0.05","","0.08","0.20","","","","","0.00","600.00","medium modern industry, trade 2, magical machinery",0.71,6650019,""
"Magic Cities","Magnolia",21942877710,"0.30","0.25","0.05","0.20","0.15","0.08","","0.05","0.05","0.23","0.20","","","","450000.00","0.05","650.00","high modern industry, trade 2, magical machinery, Gov seat, Numerous powerful mages",0.91,8172624803089.501,"moderate silver (1900), low coal (1900)"
"Magic Cities","Clover",17423,"0.30","0.25","0.05","0.20","-0.15","0.08","","0.10","","0.08","0.20","","","","","0.00","600.00","medium modern industry, trade 3, magical machinery",0.7599999999999999,5519606.399999999,""
"Magic Cities","Fuyuki",1800927133,"0.30","0.25","0.05","0.20","0.15","0.08","","0.15","0.05","0.33","0.20","","","","50000.00","0.01","650.00","high modern industry, trade 4, magical machinery, Gov seat, Numerous powerful mages",1.11,740991468872.8501,"low copper (1900)"
"Magic Cities","Cagliostro",28602627545,"0.30","0.15","0.15","0.20","0.05","0.08","","0.15","","0.13","0.20","","","","1250000.00","0.13","600.00","medium modern industry, trade 4, small portal, Ancient capital",0.86,9576159702066,"large coal (1900), tungsten (1900)"
"Magic Cities","Einzbernberg",2003,"0.30","0.25","0.05","0.20","0.15","0.08","","0.05","","0.08","0.20","","","","","0.00","500.00","low medium industry, trade 2, magical machinery",0.71,513769.5,""
"Magic Cities","Remano",19386,"0.30","0.15","0.05","0.20","0.15","0.08","","0.05","0.05","0.08","0.20","","","","","0.00","600.00","reg capital, medium modern industry, trade 2, magical machinery, Gov seat",0.6599999999999999,5792536.8,""
"Magic Cities","Narpolia",2976560931,"0.30","0.15","0.05","0.20","0.10","0.08","","0.00","","0.08","0.20","","","","600000.00","0.06","500.00","low modern industry, trade 1, magical machinery",0.56,696515257854,"moderate silver (1900), iron (1900)"
"Magic Cities","Attakai",1975,"0.30","0.15","0.05","","0.10","0.08","","0.00","","0.08","0.20","","","","","0.00","500.00","low modern industry, trade 1, magical machinery",0.36000000000000004,402900,""
"Magic Cities","Haruki",4343,"0.30","0.15","0.05","","0.10","0.08","","0.00","","0.08","0.20","","","","","0.00","500.00","low modern industry, trade 1, magical machinery",0.36000000000000004,885972.0000000001,""
"Magic Cities","Balbadd",110613,"0.30","0.00","0.05","0.20","-0.05","0.08","","0.10","0.05","","0.20","","","","","0.00","650.00","reg capital, high modern industry, trade 3",0.48,31922911.8,""
"Magic Cities","Carthage",12473999307,"0.30","0.00","0.05","0.20","-0.05","0.08","","0.05","","","0.20","","","","350000.00","0.04","600.00","medium modern industry, trade 2",0.38,3098541427858.8,"moderate silver (1900)"
"Magic Cities","Geneva",273455765400,"0.30","0.00","0.05","0.20","0.00","0.08","","0.05","","","0.20","","","","5200000.00","0.52","600.00","medium modern industry, trade 2",0.38,67926412125359.99,"large gold (1900), gems (1900), coal (1900), moderate iron (1900), copper (1900)"
"Magic Cities","Clover",132594,"0.30","0.15","0.05","0.20","0.15","0.08","","0.05","0.05","0.05","0.20","","","","","0.00","650.00","reg capital, high modern industry, trade 2, Gov seat",0.63,42145002.9,""
"Magic Cities","Kiten",8485372820,"0.30","0.15","0.05","0.20","0.10","0.08","","0.00","","","0.20","","","","700000.00","0.07","600.00","medium modern industry, trade 1",0.48000000000000004,2260503319248,"large iron (1900), copper (1900)"
"Magic Cities","Nairn",89466,"0.30","0.15","0.05","","0.15","0.08","","0.00","","","0.20","","","","","0.00","600.00","medium modern industry, trade 1",0.28,20612966.400000002,""
"Magic Cities","Hage",21709,"0.30","0.15","0.05","","0.10","0.08","","0.00","","","0.20","","","","","0.00","500.00","low modern industry, trade 1",0.28,4168128,""
"Magic Cities","Copenhagen",10502681715,"0.30","-0.10","0.05","","-0.15","0.03","","0.10","0.05","","0.00","","","","250000.00","0.03","350.00","reg capital, high medieval industry, trade 3",0.13,1246143185484.75,"moderate iron (1920)"
"Magic Cities","Jomsborg",10946,"0.30","-0.10","0.05","","-0.15","0.03","","0.00","","","0.00","","","","","0.00","500.00","low modern, trade 1",-0.020000000000000004,1609062,""
"Magic Cities","Cambridge",21738255150,"0.30","-0.10","0.05","0.10","-0.15","0.03","","0.05","0.05","","0.00","","","","650000.00","0.07","350.00","reg capital, high medieval industry, trade 2",0.18000000000000002,2693369813085,"large iron (1920), moderate copper (1920)"
"Magic Cities","Rochester",17829790387,"0.30","-0.10","0.05","0.10","-0.15","0.03","","0.05","","","0.00","","","","700000.00","0.07","350.00","high medieval industry, trade 2",0.13,2115504629417.5498,"large iron (1920), copper (1920)"
"Magic Cities","New Reykjavik",10083,"0.30","-0.10","0.05","","-0.15","0.03","","0.05","","","0.00","","","","","0.00","500.00","low modern industry, trade 2",0.03,1557823.5,""
"Magic Cities","Jelling",7432,"0.30","-0.10","0.05","0.10","-0.15","0.03","","0.00","","","0.00","","","","","0.00","500.00","low modern industry, trade 1",0.08,1203984,""
"Magic Cities","Wexford",6213,"0.30","-0.10","0.05","","-0.15","0.03","","0.00","","","0.00","","","","","0.00","500.00","low modern industry, trade 1",-0.020000000000000004,913311,""
"Magic Cities","Verkrachting",70247,"0.30","-0.15","0.05","0.10","0.05","0.01","","0.00","0.05","","0.00","","","","","0.00","200.00","reg capital, low medieval, trade 1",0.06000000000000002,4467709.2,""
"Magic Cities","Cydonia",35107,"0.30","-0.15","0.05","0.10","0.05","0.01","","0.00","","","0.00","","","","","0.00","200.00"," low medieval industry, trade 1",0.010000000000000014,2127484.2,""
"Magic Cities","Gothenburg",2637,"0.30","0.00","0.05","","0.10","0.03","","0.00","0.05","","0.00","","","15.00","","0.00","500.00","Reg capital, low modern industry, trade 1",0.13,446971.49999999994,""
"Magic Cities","Randers",50025555,"0.30","0.00","0.05","","0.10","0.03","","0.00","","","0.00","","","15.00","1500000.00","1.50","500.00","low modern industry, trade 1",0.08,8104139910.000001,"moderate berserker stones (1920)"
"Magic Cities","Esbjerg",57275379,"0.30","0.00","0.05","","0.00","0.03","","0.00","","","0.00","","","15.00","2500000.00","2.50","500.00","low modern industry, trade 1",0.08,9278611398,"large berserker stone (1920)"
"Magic Cities","Aarhus",699,"0.30","0.00","0.05","","0.05","0.03","","0.00","","","0.00","","","15.00","","0.00","500.00","low modern industry, trade 1",0.08,113238.00000000001,""
"Magic Cities","Jarlsville",312,"0.30","0.00","0.05","","0.05","0.03","","0.00","","","0.00","","","15.00","","0.00","500.00","low modern industry, trade 1",0.08,50544,""
"Magic Cities","Skaal",350,"0.30","0.00","0.05","","0.05","0.03","","0.00","","","0.00","","","15.00","","0.00","200.00","low medieval industry, trade 1",0.08,22680,""
"Magic Cities","Aquileia",375,"0.30","0.05","0.05","","0.10","0.08","","0.00","","0.08","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1,  magical machinery",0.26,70875,""
"Magic Cities","Disney (200k CAP)",452,"0.30","0.05","0.05","0.15","0.05","0.08","","0.00","0.05","0.08","0.20","","","15.00","","0.00","500.00","reg capital, low modern industry, trade 1, magical machinery",0.46,98988,""
"Magic Cities","Marvel",313,"0.30","0.05","0.05","","0.05","0.08","","0.00","","0.08","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, magical machinery",0.26,59157,""
"Magic Cities","Lastlight",373,"0.30","0.05","0.05","0.15","0.05","0.08","","0.00","","0.08","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, magical machinery",0.41000000000000003,78889.50000000001,""
"Magic Cities","Longmont",22556,"0.30","-0.10","0.05","0.10","0.00","0.02","","0.00","","","0.20","","","","","0.00","200.00","low medieval industry, trade 1",0.07,1448095.2000000002,""
"Magic Cities","Hebron",4742,"0.30","-0.10","0.05","0.10","0.10","0.02","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.07,304436.4,""
"Magic Cities","Safed",5059,"0.30","-0.10","0.05","0.10","0.15","0.02","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.07,324787.80000000005,""
"Magic Cities","Jerusalem",17054,"0.30","-0.10","0.05","0.10","0.15","0.02","","0.10","0.05","","0.00","","","","","0.00","300.00","reg capital, medium medieval industry, trade 3",0.22,1872529.2,""
"Magic Cities","Tiberias",8952,"0.30","-0.10","0.05","0.10","0.10","0.02","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.07,574718.4,""
"Magic Cities","Boulder",7688220377,"0.30","-0.10","0.05","0.10","0.00","0.02","","0.05","","","0.00","","","","750000.00","0.08","300.00","medium medieval industry, trade 2",0.12000000000000001,774972614001.6001,"huge iron (1920)"
"Magic Cities","Rockshire",2445513120,"0.30","-0.10","0.05","0.10","0.10","0.02","","0.00","","","0.00","","","","950000.00","0.10","200.00","low medieval industry, trade 1",0.07,157001942304,"large copper (1920), tungsten (1920)"
"Magic Cities","Keisteen",38124053125,"0.30","-0.10","0.05","0.10","0.00","0.02","","0.00","","","0.00","","","","1500000.00","0.15","200.00","low medieval industry, trade 1",0.07,2447564210625,"moderate gold (1920)"
"Magic Cities","Planitiem",28498,"0.30","-0.10","0.05","0.10","0.10","0.02","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.07,1829571.6,""
"Magic Cities","Petramburg",15059,"0.30","-0.10","0.05","0.10","0.15","0.02","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.07,966787.8,""
"Mazulun","Calorem Cordis",64392366274,"0.10","0.20","0.15","0.10","0.15","0.01","","","0.10","","0.00","","","","3100000.00","0.31","300.00","nat capital, medium medieval industry, trade 1, all firenewt",0.5599999999999999,3013562741623.2,"large gold, silver"
"Mazulun","Flumen",8466,"0.10","0.20","0.15","0.10","0.15","0.01","","","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1, all firenewt pop",0.45999999999999996,247207.19999999998,""
"Mazulun","Umbron",1542468394,"0.10","0.20","0.15","0.10","0.15","0.01","","","","","0.00","","","","750000.00","0.08","200.00","low medieval industry, trade 1, all firenewt pop",0.45999999999999996,45040077104.799995,"huge iron"
"Millenium Fatherland","Cerasus",149746381145,"0.30","0.20","0.15","0.20","0.15","0.08","","0.15","0.25","0.22","0.20","","","","1600000.00","0.16","700.00","Nat Capital, very high modern industry, trade 4, extreme technology, dinosaur labor, titan labor",1.2500000000000002,70755165091012.5,"low tungsten (1900), moderate gems (1900)"
"Millenium Fatherland","Linz",47814343745,"0.30","0.20","0.15","0.20","0.15","0.08","","0.05","","0.05","0.20","","","","1050000.00","0.11","650.00","high modern industry, trade 2, dinosaur labor",0.7300000000000001,16130168862375.75,"large iron (1900), copper (1900), aluminum (1900)"
"Millenium Fatherland","Cosmos",35599446638,"0.30","0.20","0.15","0.20","0.00","0.08","","0.05","","0.05","0.20","","","","1050000.00","0.11","650.00","high modern industry, trade 2, dinosaur labor",0.7300000000000001,12009473323329.3,"huge iron (1900), low tungsten (1900)"
"Millenium Fatherland","Schlicht",2766,"0.30","0.20","0.15","0.20","0.10","0.08","","0.00","","0.05","0.20","","","","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.68,697032.0000000001,""
"Millenium Fatherland","Leidenschaftlich",104769,"0.30","0.20","0.15","0.20","0.15","0.08","","0.05","","0.05","0.20","","","","","0.00","650.00","high modern industry, trade 2, dinosaur labor",0.7300000000000001,35343822.15,""
"Millenium Fatherland","Enchaine",62708,"0.30","0.20","0.15","0.20","0.15","0.08","","0.05","","0.05","0.20","","","","","0.00","600.00","medium modern industry, trade 2, dinosaur labor",0.7300000000000001,19527271.2,""
"Millenium Fatherland","Central City",27302602275,"0.30","0.20","0.15","0.20","0.15","0.08","","0.10","","0.05","0.20","","","","400000.00","0.04","650.00","high modern industry, trade 3, dinosaur labor",0.78,9476733249652.5,"moderate iron (1900), copper (1900)"
"Millenium Fatherland","Berun",19845175561,"0.30","0.20","0.15","0.20","0.10","0.08","","0.05","0.10","0.05","0.20","","","","350000.00","0.04","650.00","reg capital high modern industry, trade 2, dinosaur labor",0.8300000000000001,7081750898942.851,"moderate coal (1900), low iron (1900)"
"Millenium Fatherland","Konigsberg",32161908554,"0.30","0.20","0.15","0.20","0.00","0.08","","0.05","","0.05","0.20","","","","950000.00","0.10","650.00","high modern industry, trade 2, dinosaur labor",0.7300000000000001,10849819850691.9,"large copper (1900), tungsten (1900)"
"Millenium Fatherland","Eldia",63786985153,"0.30","0.20","0.15","0.20","0.15","0.08","","0.10","0.05","0.12","0.20","","","","5450000.00","0.55","600.00","medium modern industy, trade 3, Titan labor, dinosaur labor",0.9,21815148922326,"huge iron, copper, oil, large tungsten, moderate gems, small seastone"
"Millenium Fatherland","Mannheim",1835,"0.30","0.20","0.15","0.20","0.05","0.08","","0.00","","0.05","0.20","","","","","0.00","500.00","low modern, trade 1 dinosaur labor",0.68,462420.00000000006,""
"Millenium Fatherland","Ishval",20279,"0.30","0.20","0.15","0.20","0.10","0.08","","0.00","","0.05","0.20","","","","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.68,5110308.000000001,""
"Millenium Fatherland","Orte",3952667124,"0.30","0.20","0.15","0.20","0.15","0.08","","0.00","","0.05","0.20","","","","100000.00","0.01","600.00","medium modern industry, trade 1, dinosaur labor",0.68,1195286538297.6,"low iron (1900)"
"Millenium Fatherland","Bremen",1921,"0.30","0.20","0.15","0.20","0.05","0.08","","0.00","","0.05","0.20","","","","","0.00","500.00","low modern, trade 1 dinosaur labor",0.68,484092.00000000006,""
"Millenium Fatherland","Hamburg",1966,"0.30","0.20","0.15","0.20","0.05","0.08","","0.00","","0.05","0.20","","","","","0.00","500.00","low modern, trade 1 dinosaur labor",0.68,495432.00000000006,""
"Millenium Fatherland","Hanover",4581237710,"0.30","0.20","0.15","0.20","0.00","0.08","","0.00","","0.05","0.20","","","","2100000.00","0.21","500.00","low modern, trade 1 dinosaur labor",0.68,1154471902920,"large coal (1920), low gold (1920), gems (1920)"
"Millenium Fatherland","Wilhelmsland",124649158,"0.30","0.05","0.15","","-0.15","0.08","","0.00","0.05","0.05","0.20","","","15.00","400000.00","0.40","500.00","reg capital, low modern industry, trade 1, dinosaur labor",0.38,25802375705.999996,"moderate iron (1920), aluminum (1920)"
"Millenium Fatherland","Bismarck",1168,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,233016,""
"Millenium Fatherland","Dresden",309,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,61645.5,""
"Millenium Fatherland","Venedig",392,"0.30","0.05","0.15","0.15","-0.15","0.08","","0.00","0.05","0.05","0.20","","","15.00","","0.00","500.00","reg capital, low modern industry, trade 1, dinosaur labor",0.5299999999999999,89963.99999999999,""
"Millenium Fatherland","Braunschweig",28320235,"0.30","0.05","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","2000000.00","2.00","500.00","low modern industry, trade 1, dinosaur labor",0.48,6287092170,"huge oil (1920)"
"Millenium Fatherland","Cologne",15680131,"0.30","0.05","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","2000000.00","2.00","500.00","low modern industry, trade 1, dinosaur labor",0.48,3480989082,"low adamantium (1920), damestear (1920)"
"Millenium Fatherland","Otto",310,"0.30","0.05","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.48,68820,""
"Millenium Fatherland","New Gundabad",259994323088,"0.30","0.05","0.15","0.15","0.15","0.08","","0.00","","","0.20","0.10","-0.20","","6800000.00","0.68","350.00","Nat capital, high medieval industry, trade 1, all dwarven pops",0.5299999999999999,41768088004087.195,"large iron (1920), copper (1920), gold (1920), low beskar (1920), jacinthes (1920)"
"Millenium Fatherland","Coblenz",361,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,72019.5,""
"Millenium Fatherland","Augsburg",541,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,107929.5,""
"Millenium Fatherland","Lubeck",361,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,72019.5,""
"Millenium Fatherland","Worms",325,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,64837.5,""
"Millenium Fatherland","Voloberg",4012767,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","250000.00","0.25","500.00","low modern industry, trade 1, dinosaur labor",0.33,800547016.5,"moderate coal (1920)"
"Millenium Fatherland","Waldberg",194,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,38703,""
"Millenium Fatherland","Kaltberg",194,"0.30","0.05","0.15","","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.33,38703,""
"Millenium Fatherland","New Hargunen",40394708830,"0.10","-0.10","0.15","0.15","0.15","0.08","","0.00","0.05","","0.20","0.10","-0.20","","3200000.00","0.32","300.00","reg Capital, medium medieval industry, trade 2, all dwarven pop",0.43,1732933008807,"large gold (1920), iron (1920), aluminum (1920)"
"Millenium Fatherland","New Iltkazar",32247096284,"0.10","-0.10","0.15","0.15","0.15","0.08","","0.00","","","0.20","0.10","-0.20","","2500000.00","0.25","200.00","low medieval industry, trade 1, all dwarven pop",0.38,890019857438.3999,"large black opal (1920), coal (1920), iron (1920)"
"Millenium Fatherland","Speyer",160166210,"0.30","0.10","0.15","0.10","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","1200000.00","1.20","500.00","low modern industry, trade 1, dinosaur labor",0.48,35556898620,"large aluminum (1920), coal (1920), anti-magicite (1920), moderate tungsten (1920)"
"Millenium Fatherland","Frankfurt",227,"0.30","0.10","0.15","0.10","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.48,50394,""
"Millenium Fatherland","Wismar",8916370,"0.30","0.10","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","400000.00","0.40","500.00","low modern industry, trade 1, dinosaur labor",0.53,2046306915,"moderate iron (1920), copper (1920)"
"Millenium Fatherland","Drachenberg (CAP 2m)",7907540460,"0.30","0.10","0.15","0.15","-0.15","0.08","","0.05","0.10","0.12","0.20","","","15.00","12250050.00","12.25","500.00","Reg capital, low modern industry, trade 2, dinosaur labor, titan labor",0.75,2075729370750,"Only source of Wachstum Jewel and dracostone (1920), huge gold (1920), gems (1920), iron (1920), large coal (1920), copper (1920), low shou lung (1920), anti-magicite (1920)"
"Millenium Fatherland","Herstellung",1368,"0.30","0.10","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","","0.00","500.00","low modern industry, trade 1, dinosaur labor",0.53,313956,""
"Millenium Fatherland","Reichsberg",14751272,"0.30","0.10","0.15","0.10","-0.15","0.08","","0.05","","0.05","0.20","","","15.00","900000.00","0.90","500.00","low modern industry, trade 2, dinosaur labor",0.5299999999999999,3385416923.9999995,"large tungsten (1920), moderate aluminum (1920)"
"Millenium Fatherland","Eisenberg",78750349,"0.30","0.10","0.15","0.15","-0.15","0.08","","0.00","","0.05","0.20","","","15.00","3750000.00","3.75","500.00","low modern industry, trade 1, dinosaur labor",0.53,18073205095.5,"huge iron (1920), low beskar (1920)"
"Mongrelium","Mongrel",2538,"0.10","-0.05","-0.05","0.05","0.15","0.00","","0.00","0.10","","0.00","-0.50","3.00","","","0.00","200.00","nat capital, low industry, trade 1, all mongrels",-0.45,27918.000000000004,""
"Orario","Orario",160693,"0.05","0.15","0.10","0.10","0.15","0.02","","0.15","0.10","0.35","0.00","","","","","0.00","400.00","Nat capital, very high medieval industry, trade 4, city of gods",0.97,6331304.2,""
"Pluvianos","Tarkhaldan",18993,"0.05","0.10","0.10","0.10","0.15","0.01","","0.05","0.10","","0.00","0.05","0.00","","","0.00","300.00","nat capital, medium medieval industry, trade 2, all bladebacks",0.5100000000000001,430191.45000000007,""
"Pluvianos","Beluarian",5754,"0.05","0.10","0.10","0.10","0.15","0.01","","0.00","","","0.00","0.05","0.05","","","0.00","200.00","low medieval industry, trade 1, half finhead, half hornhead pop",0.36000000000000004,78254.40000000001,""
"Pluvianos","Mezro",10595,"0.05","0.10","0.10","0.10","0.15","0.01","","0.00","","","0.00","-0.10","0.20","","","0.00","200.00","low medieval industry, trade 1, all flier pops",0.21000000000000005,128199.5,""
"Scythia","Scythia",2932,"0.10","0.05","0.05","0.05","-0.05","0.01","","","","","0.00","","","","","0.00","200.00","nat capital, low medieval industry, trade 1",0.16000000000000003,68022.40000000001,""
"Scythia","Tyras",813,"0.10","0.05","0.05","0.05","0.10","0.01","","","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.16000000000000003,18861.600000000002,""
"Scythia","Phanagoria",1467,"0.10","0.05","0.05","0.05","-0.05","0.01","","","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.16000000000000003,34034.4,""
"Sparta","Sparta",7990,"0.05","0.05","0.05","0.05","0.05","0.01","","0.05","0.10","","0.00","","","","","0.00","200.00","nat capital, low medieval industry, trade 2",0.31000000000000005,104669,""
"Sparta","Corinth",1642,"0.05","0.05","0.05","0.05","0.10","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.16000000000000003,19047.2,""
"Sparta","Argos",4594,"0.05","0.05","0.05","0.05","0.00","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.16000000000000003,53290.40000000001,""
"Sparta","Messene",2463,"0.05","0.05","0.05","0.05","0.10","0.01","","0.00","","","0.00","","","","","0.00","200.00","low medieval industry, trade 1",0.16000000000000003,28570.800000000003,""
"Sshamath","Sshamath",1012080,"0.00","-0.05","-0.05","0.00","0.20","0.00","","0.00","0.10","","0.00","-0.35","15.00","","","","200.00","nat capital, low medieval industry, trade 1",-0.35,0,""
"Sundabar","Sundabar",1332597667,"0.05","0.25","0.15","0.10","0.15","0.01","","0.00","0.10","0.15","0.00","0.08","-0.10","","3100000.00","0.31","200.00","Nat Capital, low medieval industry, trade 1, all Sun elf pop, Cities of Light Portal Network",0.84,24519797072.8,"large gold, silver"
"Sundabar","Mhiilamniir",36715082,"0.05","0.25","0.15","0.10","0.15","0.01","","0.00","","","0.00","0.08","-0.10","","700000.00","0.07","200.00","low medievel industry, trade 1, all sun elf pop",0.59,583769803.8,"large copper, iron"
"Sundabar","El Dorado",2413851628,"0.05","0.00","0.15","0.00","0.15","0.01","","0.00","0.05","0.15","0.00","0.08","-0.10","","2300000.00","0.23","200.00","reg capital, low medieval industry, trade 1, all moon elves, Cities of Light Portal Network",0.44,34759463443.2,"huge gems, sakuradite"
"Sundabar","Altonroos",32658534,"0.05","0.25","0.15","0.10","0.15","0.01","","0.00","","","0.00","0.08","-0.10","","1550000.00","0.16","200.00","low medievel industry, trade 1, all sun elf pop",0.59,519270690.59999996,"large gems, moderate coal"
"Syndria","Syndria",728245312835,"0.30","0.25","0.15","0.20","0.15","0.08","","0.20","0.10","0.73","0.20","","","","2550000.00","0.26","700.00","Nat capital, very high modern industry, trade 5, huge portal, Grand Harbor, Galleylaw, magical machinery, Colossi Of Syndrida (5%)",1.71,414444407534398.5,"moderate iron seastone (1900), platinum (1900), low tungsten (1900)"
"Syndria","Flevoland",5693,"0.30","0.25","0.15","","0.05","0.08","","0.10","","","0.20","","","","","0.00","500.00","low modern industry, trade 3",0.58,1349241,""
"Syndria","Hirado",5890,"0.30","0.25","0.15","","0.05","0.08","","0.10","","","0.20","","","","","0.00","500.00","low modern industry, trade 3",0.58,1395930,""
"Syndria","Amsterdam",1793,"0.30","0.25","0.15","","0.05","0.08","","0.20","","","0.20","","","","","0.00","500.00","low modern industry, trade 3",0.68,451836.00000000006,""
